,ID,description,university,relationships,break ups,divorce,weddings,death,family,friendship
647,"10,516","THE NATIONAL BESTSELLER  The second book of Larry McMurtry's Lonesome Dove tetralogy, Comanche Moon takes us once again into the world of the American West.  Texas Rangers August McCrae and Woodrow Call, now in their middle years, continue to deal with the ever-increasing tensions of adult life -- Gus with his great love, Clara Forsythe, and Call with Maggie Tilton, the young whore who loves him. Two proud but very different men, they enlist with the Ranger troop in pursuit of Buffalo Hump, the great Comanche war chief; Kicking Wolf, the celebrated Comanche horse thief; and a deadly Mexican bandit king with a penchant for torture. Assisting the Rangers in their wild chase is the renowned Kickapoo tracker, Famous Shoes.  Comanche Moon closes the twenty-year gap between Dead Man's Walk and Lonesome Dove, following beloved heroes Gus and Call and their comrades in arms -- Deets, Jake Spoon, and Pea Eye Parker -- in their bitter struggle to protect the advancing West frontier against the defiant Comanches, courageously determined to defend their territory and their way of life.",False,False,False,False,False,False,False,False
648,"10,425","The war is over...but the adventure has just begun!

Picking up exactly where Avatar: The Last Airbender left off. The Promise takes Aang to a Fire Nation colony in the heart of the Earth Nation, where tensions between neighbors threaten to shatter the world's newfound peace--putting the Avatar on a collision course with one of his closest friends, Fire Lord Zuko!",False,False,False,False,False,False,False,True
649,"7,142","On a day that begins like any other, Hal receives a mysterious letter bequeathing her a substantial inheritance. She realizes very quickly that the letter was sent to the wrong person—but also that the cold-reading skills she’s honed as a tarot card reader might help her claim the money.Soon, Hal finds herself at the funeral of the deceased…where it dawns on her that there is something very, very wrong about this strange situation and the inheritance at the centre of it.",False,False,False,False,False,False,False,False
650,"17,202","On the seventh day, there was a choice.The House is falling apart, and when it is destroyed, all existence will be destroyed with it, Arthur Penhaligon and his friends Leaf and Suzy are caught in the chaos, separated by events but drawn together in their fight to survive. They must use every power at their disposal - magical or practical - to defeat the enemies attacking them from all sides.For Arthur, the biggest challenge comes from Lord Sunday, the most illusive of the trustees of the will. Lord Sunday's magic is unlike any Arthur has encountered before - and his secrets have the potential to destroy not only Arthur but also the people he holds most dear.On Monday, Arthur Penhaligon was just an ordinary boy thrust into an extraordinary situation. From Tuesday to Saturday, he emerged as the Rightful Heir to the Architect who created everything within the House. Now, on Sunday, he will face a choice of astonishing proportions - the remarkable conclusion to a completely unforeseen adventure.",False,False,False,False,False,False,False,True
651,"48,924","A fifth-grade genius turns the spotlight on grades - good and bad - in this novel from Andrew Clements, the author of Frindle.Nora Rose Rowley is a genius, but don't tell anyone. She's managed to make it to the fifth grade without anyone figuring out that she's not just an ordinary kid, and she wants to keep it that way. But then Nora gets fed up with the importance everyone attaches to test scores and grades, and she purposely brings home a terrible report card just to prove a point. Suddenly the attention she's successfully avoided all her life is focused on her, and her secret is out. And that's when things start to get really complicated....",False,False,False,False,False,False,False,False
652,"24,971","Can a lady with a reputation for disaster, stumble into love?An unusual heroine, Fiona Hawthorn grew up running free. Without a mother to restrain her, she spends her days riding her horse neck or nothing across her father’s fields and swimming like a sea nymph. But inside a prim and proper Regency sitting room Fiona is bound to overturn the teapot or accidentally trip the footman. Her illustrious Aunt Honore decides to take the hoyden in hand, but amidst the strictures of the Beau Monde, Fiona is a fish out of water. When she was younger, Lord Wesmont was her hero. Sadly, he came home from fighting Napoleon a hardened man. Nothing can breathe life back into his cold heart, nothing except, perhaps, the love of an unusual young woman who regularly turns his life upside-down. Lady Fiasco is a Sweet Traditional Regency Romance.",False,True,False,False,False,False,False,False
653,"51,806","Michael Stone was once a famous author. That was before he went to prison. Now, just released, he needs to get his bearings and a new beginning. It was a gray day in early April when Michael stumbled wearily into the tiny English village. Weighed down by failure and despair, the town of Silverbridge seems too offer him a quiet, rural escape from the past. Even though his heart was torn by remorse and shame, he was home at last.Kind, gentle vicar John Wentworth takes Michael under his wing, and introduces him to his family and friends. At the vicarage, John's inexplicably discontented wife Daphne brings up their daughters. Bedridden Harriet, John's former nanny, deals impatiently with a world to which she cannot actively participate. At the family home, Belmaray Manor, Great Aunt Maria is burdened by the worry of a failing estate. And at the grim little town school is fiery teacher Mary O'Hara, determined to foster change.With Michaels' arrival at Belmaray, changes began to occur in lives that had not changed for so long: the proud, self-centered beauty he had once loved was surprised into forgiveness; the quixotic bumbling vicar discovered unsuspected strength lurking behind his shyness; a sick and lonely spinster was turned away from despair, and a lovely, high-spirited young woman found her heart's desire. A story of courage and community, set in the beautiful Devonshire countryside.",False,True,False,False,False,False,True,True
654,"2,299","IF YOU FAIL,ALL IS LOST.Join the Mysterious Benedict Society as Reynie, Kate, Sticky, and Constance embark on a daring new adventure that threatens to force them apart from their families, friends, and even each other. When an unexplained blackout engulfs Stonetown, the foursome must unravel clues relating to a nefarious new plot, while their search for answers brings them closer to danger than ever before.",False,False,False,False,False,False,False,True
655,"9,083","Afghan-American Nadia Hashimi's literary debut novel, The Pearl that Broke Its Shell is a searing tale of powerlessness, fate, and the freedom to control one's own fate that combines the cultural flavor and emotional resonance of the works of Khaled Hosseini, Jhumpa Lahiri, and Lisa See.In Kabul, 2007, with a drug-addicted father and no brothers, Rahima and her sisters can only sporadically attend school, and can rarely leave the house. Their only hope lies in the ancient custom of bacha posh, which allows young Rahima to dress and be treated as a boy until she is of marriageable age. As a son, she can attend school, go to the market, and chaperone her older sisters.But Rahima is not the first in her family to adopt this unusual custom. A century earlier, her great-aunt, Shekiba, left orphaned by an epidemic, saved herself and built a new life the same way.Crisscrossing in time, The Pearl the Broke Its Shell interweaves the tales of these two women separated by a century who share similar destinies. But what will happen once Rahima is of marriageable age? Will Shekiba always live as a man? And if Rahima cannot adapt to life as a bride, how will she survive?",False,False,False,False,False,False,True,False
656,"49,696","Cupid has cast his spell on good witch Ophelia Jensen. The practical, pragmatic, law-abiding librarian has just begun letting down her hair with Stephen Larsen, the author of some of the most scandalous crime exposés ever written. It's a match made in the stacks—until the would-be lovers take a quiet countryside stroll, and shots ring out.A murderer, not magick, made Stephen disappear—and Ophelia might be next. The sheriff warns her and her grandmother Abby not to meddle, but after another shooting leaves them shaken the women can't help but get involved. A sinister stalker is slowly drawing closer to Ophelia, and she'll have to summon all her powers to prevent herself from ending up six feet under.",False,True,False,False,False,False,False,False
657,"26,216","Five kids: Alex, Li, Paulo, Hex and Amber bond on board a sailing ship. When they are marooned on a desert island, they must face the ultimate test - survival! Killer komodo dragons, sharks and modern day pirates are amongst the dangers they face. The team is born. The first in an exciting new series for children from ex-SAS officer and bestselling adult author Chris Ryan.",False,False,False,False,False,False,False,False
658,"45,443","In a letter to her daughter back East, Martha Jane is not shy about her own importance: ""Martha Jane -- better known as Calamity -- is just one of the handful of aging legends who travel to London as part of Buffalo Bill Cody's Wild West Show in Buffalo Girls. As he describes the insatiable curiosity of Calamity's Indian friend No Ears, Annie Oakley's shooting match with Lord Windhouveren, and other highlights of the tour, McMurtry turns the story of a band of hardy, irrepressible survivors into an unforgettable portrait of love, fellowship, dreams, and heartbreak.",False,False,False,False,False,False,False,True
659,"25,129","Ranofer struggles to thwart the plottings of his evil brother, Gebu, so he can become master goldsmith like their father in this exciting tale of ancient Egyptian mystery and intrigue.

Newbery Honor Book",False,False,False,False,False,False,False,False
660,"31,701","Back in print for the first time in more than a decade, Gene Wolfe's The Fifth Head of Cerberus is a universally acknowledged masterpiece of science fiction by one of the field's most brilliant writers.Far out from Earth, two sister planets, Saint Anne and Saint Croix, circle each other in an eternal dance. It is said a race of shapeshifters once lived here, only to perish when men came. But one man believes they can still be found, somewhere in the back of the beyond.In The Fifth Head of Cerberus, Wolfe skillfully interweaves three bizarre tales to create a mesmerizing pattern: the harrowing account of the son of a mad genius who discovers his hideous heritage; a young man's mythic dreamquest for his darker half; the bizarre chronicle of a scientists' nightmarish imprisonment. Like an intricate, braided knot, the pattern at last unfolds to reveal astonishing truths about this strange and savage alien landscape.",False,False,False,False,False,False,False,False
661,"6,370","It's been centuries since Isabeau St. Croix barely survived the French Revolution. Now she's made her way back to the living and she must face the ultimate test by confronting the evil British lord who left her for dead the day she turned into a vampire. That's if she can control her affection for Logan Drake, a vampire whose bite is as sweet as the revenge she seeks. The clans are gathering for Helena's royal coronation as the next vampire queen, and new alliances are beginning to form now that the old rifts of Lady Natasha's reign have started to heal. But with a new common enemy, Leander Montmarte—a vicious leader who hopes to force Solange to marry him and usurp the power of the throne for himself—the clans must stand together to preserve the peace he threatens to destroy.This second adventure in the Drake Chronicles—told from both Logan's and Isabeau's perspectives—has all the same butt-kicking action, heart-pounding romances and snarky humor that readers loved in Hearts at Stake, as well as exciting new revelations about the vampire dynasties to keep readers coming back for more.",False,True,False,False,True,False,False,False
662,"12,886","Wodehouse died before finishing this novel, which uses the Blandings formula: a pretty niece brought to the castle to separate her from a suitor; suitor infiltrated under an assumed name by Gally; Lord Emsworth innocently blowing the gaff to an angry sister. Wodehouse's notes complete the story.",False,False,False,False,False,False,False,False
663,"48,344","DIGGING FOR PEAT in the mountain with his Uncle Tally, Fergus finds the body of a child, and it looks like she’s been murdered. As Fergus tries to make sense of the mad world around him—his brother on hunger-strike in prison, his growing feelings for Cora, his parents arguing over the Troubles, and him in it up to the neck, blackmailed into acting as courier to God knows what—a little voice comes to him in his dreams, and the mystery of the bog child unfurls.Bog Child is an astonishing novel exploring the sacrifices made in the name of peace, and the unflinching strength of the human spirit.",False,False,False,False,False,False,False,False
664,"20,228","Judd Steiner and Artie Straus have it all: wealth, intelligence, and the world at their feet as part of the elite, upper-crust Jewish community of 1920s Chicago. Artie is handsome, athletic, and popular, but he possesses a hidden, powerful sadistic streak and a desire to dominate. Judd is a weedy introvert, a genius who longs for a companion whom he can idolize and worship. Obsessed with Nietzsche’s idea of the superhuman, both boys decide to prove that they are above the laws of man by arbitrarily picking and murdering a Jewish boy in their neighborhood.This new edition of Meyer Levin's classic literary thriller Compulsion reintroduces the fictionalized case of Leopold and Loeb – once considered the ""crime of the century"" – to a new generation. This incisive psychological portrait of two young murderers seized the imagination of an era and is generally recognized as paving the way for the first non-fiction novel. Compulsion forces us to ask what drives some further into darkness, and some to seek redemption.Heartbreaking as it is gripping, Compulsion is written with a tense and penetrating force that led the Los Angeles Times to call Levin, “the most significant Jewish writer of his times.”",False,False,False,False,False,False,False,False
665,"46,210","The Gods have abandoned Ai Ling.Her mysterious power haunts her day and night, and she leaves home—with just the moon as her guide—overwhelmed by her memories and visions and an unbearable sense of dread. For Ai Ling knows that Chen Yong is vulnerable to corrupt enchantments from the under-world. How can she do nothing when she has the skill and power to fight at his side? A dream has told her where he is, the name of the ship he is traveling on, his destination. So she steals off and stows away on board.The ocean voyage brings with it brutal danger, haunting revelations, and new friendships, but also the premonition of a very real and terrifying threat. Zhong Ye—the powerful sorcerer whom Ai Ling believed she had vanquished in the Palace of Fragrant Dreams—is trapped in Hell, neither alive nor dead. Can he reach from beyond the grave to reunite with Silver Phoenix and destroy Chen Yong? And destroy whatever chance Ai Ling has at happiness, at love?In this sequel to the acclaimed novel Silver Phoenix, four lives are woven together and four destinies become one, now and forever.",False,True,False,False,False,False,False,True
666,"49,828","WAR IS HELL. AND WAR WITH HELL IS NO FUN EITHER. Just when her new life as a TouchStone—a mortal bound to help OtherFolk cross between Faery and human worlds—seems to be settling down, Abby Sinclair is left in charge when the Protectorate, Moira, leaves for the Faery Court. And when the Protectorate’s away . . . let’s just say things spiral out of control when a spell on Abby backfires and the Faery Queen declares the Doors between their worlds officially closed. The results are disastrous for both sides: OtherFolk trapped in the mortal world are beginning to fade, while Faery is on the brink of war with the daemons of Hell. Along with her brooding elven prince Talivar and sexy incubus Brystion, Abby ventures to the CrossRoads in an attempt to override the Queen’s magic. But nothing in this beautiful, dangerous realm will compare to the discoveries she’s making about her past, her destiny, and what she will sacrifice for those she loves.",False,True,False,False,False,False,False,False
667,"32,643","CONTAINS TWO COMPLETE NOVELS!For the first time in a single volume, Peter F. Hamilton’s acclaimed novels—Mindstar Rising and A Quantum Murder—set in a near-future so real it seems ripped from tomorrow’s headlines In Mindstar Rising, Greg Mandel, gifted—or cursed—with biotechnology that makes him a living lie detector, is hired to investigate corporate espionage by Event Horizon, a powerful company about to introduce a technology that will solve the energy problems of a world decimated by global warming.Set two years later, A Quantum Murder once again teams Mandel with Event Horizon and its beautiful young owner, Julia Evans, in a locked-room mystery that combines the ingenuity of an Agatha Christie novel with cutting-edge speculative brilliance.Read together, these novels take on fresh depth and complexity, underscoring the magnitude of Peter F. Hamilton’s creative talent.",False,False,False,False,False,False,False,False
668,"50,143","A Dazzling CharadeLady Lily Walters played her part to perfection. At glittering balls and fashionable soirees, her low-cut gowns and empty chatter kept everyone from guessing the truth—that this sensuous flirt was really a spy. Willingly, she risked her life to pass on vital secrets only she could divulge. But when the dangerously attractive Duke of Remmington took her in his arms, she found herself wishing that just once she could drop her masquerade and show him the woman she really was...A Dangerous DesireTo Remmington, a man whose secrets and scars ran deep, Lady Lily was one more beautiful woman to be enjoyed and discarded...until he found her running in terror through the London streets. Suddenly he knew that there was more to this alluring woman than she let on. He didn't know why her life was in danger; he only knew that he had to protect her. Yet when he forced her to take shelter in his town house, he would compromise her honor and do something far worse—unleash their passion in a world of war and intrigue, where the greatest danger of all was in daring to love.",False,True,False,False,False,False,False,False
669,"16,055","After exploiting India's divisions for years, the British depart in such haste that no one is prepared for the Hindu-Muslim riots of 1947. The twilight of the raj turns bloody. Against the backdrop of the violent partition of India and Pakistan, A Division of the Spoils illuminates one last bittersweet romance, revealing the divided loyalties of the British as they flee, retreat from, or cling to India.",False,False,False,False,False,False,False,False
670,"29,995","""Last Chance captures the essence of Southern charm and quirkiness. I'm totally captivated!"" --- Sherryl Woods, New York Times bestselling authorAfter a painful divorce, Savannah White wants nothing more than to find her happy place. So when she gets the chance to pack up her life -and her son - and move to the idyllic town where she spent childhood summers, she jumps at the opportunity. Last Chance is just as charming as she remembered. She's even invited to join the local book club, where talk soon turns to Savannah's plan to bring the ramshackle downtown movie theater back to life. A new challenge is just what Savannah needs to move forward.. . . Dash Randall wants to put his fortune to good use, but he remembers Savannah as the bratty ""princess"" who descended upon him each June, causing no end of trouble. But the teenager he remembered has grown into a gorgeous and generous woman, and it isn't long before Dash finds himself wanting to make brand new memories with Savannah. But first, Dash and Savannah will need to make peace with their pasts to find a new chance for love.",False,True,False,True,False,False,False,False
671,"20,279","The Sailweaver's Son combines traditional fantasy with a dash of steampunk and takes readers to the world of Etherium, where mountains rise like islands above a sea of clouds and adventurers travel the sky in sail-driven airships. When fifteen-year-old Tak rescues the survivor of an airship destroyed by one of the giant flammable gas bubbles mysteriously appearing in the sky of Etherium, the authorities react like a flock of startled grekks. Admiral Scud accuses Tak of sabotage and treason. Tak's father grounds him for reckless airmanship. Rumors spread that the bubbles are weapons devised by the Gublins, a race of loathsome but ingenious underground creatures. The King's advisors call for war, hoping to win much-needed Gublin coal. To prove his innocence, solve the mystery, and prevent a misguided war, Tak must do what anyone knows is suicide - visit the Gublins and find out what they're up to. When the wizard's adopted daughter, an oddly beautiful and irksomely intelligent girl from the Eastern kingdoms, asks Tak to help her do just that, he can't say no. The adventure will take Tak from the deepest underground caves to a desperate battle on Etherium's highest mountaintop. It will force him to face his worst fears, and to grow up faster than he expected.",False,False,False,False,False,False,False,False
672,"46,080","After pulling a magical thunderbolt from a stone, ten-year-old Zeus goes on the adventure of a lifetime in this thrilling start to a brand-new series!The terrible Titans—merciless giants who enjoy snacking on humans—have dominated the earth and put the world into chaos. But their rule is about to be put to the test as a group of young Olympians discover their powers and prepare to righteously rule the universe....      Ten-year-old Zeus is mystified (and super-annoyed) by the fact that he keeps getting hit by lightening. Every. Single. Year. He also longs for adventure, as he has never been far from the cave where he grew up.      Zeus gets his wish—and a lot more than he bargained for—when he is kidnapped by dangerous, giant Titans! In self-defense, Zeus grabs the first thing he sees—an actual thunderbolt he pulls from a stone that is covered in mysterious markings. Zeus is the only one who can decipher the markings, and sets off on a quest to rescue his fellow Olympians from the evil Cronus. Armed with his trusty thunderbolt (named Bolt, of course), Zeus is on an adventure of a lifetime—and a journey to fulfill his destiny as King of the Gods.",False,False,False,False,False,False,False,False
673,"4,098","In 2012, Elena Ferrante's My Brilliant Friend introduced readers to the unforgettable Elena and Lila, whose lifelong friendship provides the backbone for the Neapolitan Novels. The Story of a New Name is the second book in this series. With these books, which the New Yorker's James Wood described as ""large, captivating, amiably peopled ... a beautiful and delicate tale of confluence and reversal,"" Ferrante proves herself to be one of Italy's most accomplished storytellers. She writes vividly about a specific neighborhood of Naples from the late-1950s through to the current day and about two remarkable young women who are very much the products of that place and time. Yet in doing so she has created a world in which readers will recognize themselves and has drawn a marvelously nuanced portrait of friendship.In The Story of a New Name, Lila has recently married and made her entrée into the family business; Elena, meanwhile, continues her studies and her exploration of the world beyond the neighborhood that she so often finds stifling. Love, jealousy, family, freedom, commitment, and above all friendship: these are signs under which both women live out this phase in their stories. Marriage appears to have imprisoned Lila, and the pressure to excel is at times too much for Elena. Yet the two young women share a complex and evolving bond that is central to their emotional lives and is a source of strength in the face of life's challenges. In these Neapolitan Novels, Elena Ferrante, the acclaimed author of The Days of Abandonment, gives readers a poignant and universal story about friendship and belonging.",False,False,False,False,False,False,True,True
674,"37,366","Sophie FitzOsborne lives in a crumbling castle in the tiny island kingdom of Montmaray with her eccentric and impoverished royal family. When she receives a journal for her sixteenth birthday, Sophie decides to chronicle day-to-day life on the island. But this is 1936, and the news that trickles in from the mainland reveals a world on the brink of war. The politics of Europe seem far away from their remote island—until two German officers land a boat on Montmaray. And then suddenly politics become very personal indeed.",False,True,False,False,False,False,True,False
675,"1,162","Elantris was the capital of Arelon: gigantic, beautiful, literally radiant, filled with benevolent beings who used their powerful magical abilities for the benefit of all. Yet each of these demigods was once an ordinary person until touched by the mysterious transforming power of the Shaod. Ten years ago, without warning, the magic failed. Elantrians became wizened, leper-like, powerless creatures, and Elantris itself dark, filthy, and crumbling.Arelon's new capital, Kae, crouches in the shadow of Elantris. Princess Sarene of Teod arrives for a marriage of state with Crown Prince Raoden, hoping -- based on their correspondence -- to also find love. She finds instead that Raoden has died and she is considered his widow. Both Teod and Arelon are under threat as the last remaining holdouts against the imperial ambitions of the ruthless religious fanatics of Fjordell. So Sarene decides to use her new status to counter the machinations of Hrathen, a Fjordell high priest who has come to Kae to convert Arelon and claim it for his emperor and his god.But neither Sarene nor Hrathen suspect the truth about Prince Raoden. Stricken by the same curse that ruined Elantris, Raoden was secretly exiled by his father to the dark city. His struggle to help the wretches trapped there begins a series of events that will bring hope to Arelon, and perhaps reveal the secret of Elantris itself.A rare epic fantasy that doesn't recycle the classics and that is a complete and satisfying story in one volume, Elantris is fleet and fun, full of surprises and characters to care about. It's also the wonderful debut of a welcome new star in the constellation of fantasy.",False,True,False,False,False,False,False,False
676,"6,921","Return to New York Times best-selling author Anne Bishop’s world of the Others - where supernatural entities and humans struggle to co-exist, and one woman has begun to change all the rules.…After winning the trust of the terra indigene residing in the Lakeside Courtyard, Meg Corbyn has had trouble figuring out what it means to live among them. As a human, Meg should be barely tolerated prey, but her abilities as a cassandra sangue make her something more.The appearance of two addictive drugs has sparked violence between the humans and the Others, resulting in the murder of both species in nearby cities. So when Meg has a dream about blood and black feathers in the snow, Simon Wolfgard - Lakeside’s shape-shifting leader - wonders if their blood prophet dreamed of a past attack or a future threat.As the urge to speak prophecies strikes Meg more frequently, trouble finds its way inside the Courtyard. Now, the Others and the handful of humans residing there must work together to stop the man bent on reclaiming their blood prophet - and stop the danger that threatens to destroy them all.",False,True,False,False,False,False,False,False
677,288,"Marriage can be a real killer.On a warm summer morning in North Carthage, Missouri, it is Nick and Amy Dunne’s fifth wedding anniversary. Presents are being wrapped and reservations are being made when Nick’s clever and beautiful wife disappears from their rented McMansion on the Mississippi River. Husband-of-the-Year Nick isn’t doing himself any favors with cringe-worthy daydreams about the slope and shape of his wife’s head, but passages from Amy's diary reveal the alpha-girl perfectionist could have put anyone dangerously on edge. Under mounting pressure from the police and the media—as well as Amy’s fiercely doting parents—the town golden boy parades an endless series of lies, deceits, and inappropriate behavior. Nick is oddly evasive, and he’s definitely bitter—but is he really a killer?As the cops close in, every couple in town is soon wondering how well they know the one that they love. With his twin sister, Margo, at his side, Nick stands by his innocence. Trouble is, if Nick didn’t do it, where is that beautiful wife? And what was in that silvery gift box hidden in the back of her bedroom closet?With her razor-sharp writing and trademark psychological insight, Gillian Flynn delivers a fast-paced, devilishly dark, and ingeniously plotted thriller that confirms her status as one of the hottest writers around.One of the most critically acclaimed suspense writers of our time, New York Times bestseller Gillian Flynn takes that statement to its darkest place in this unputdownable masterpiece about a marriage gone terribly, terribly wrong. The Chicago Tribune proclaimed that her work “draws you in and keeps you reading with the force of a pure but nasty addiction.” Gone Girl’s toxic mix of sharp-edged wit and deliciously chilling prose creates a nerve-fraying thriller that confounds you at every turn.Source: gillian-flynn.com",False,False,False,False,True,False,False,False
678,554,"It's been six weeks since angels of the apocalypse descended to demolish the modern world. Street gangs rule the day while fear and superstition rule the night. When warrior angels fly away with a helpless little girl, her seventeen-year-old sister Penryn will do anything to get her back.Anything, including making a deal with an enemy angel.Raffe is a warrior who lies broken and wingless on the street. After eons of fighting his own battles, he finds himself being rescued from a desperate situation by a half-starved teenage girl.Traveling through a dark and twisted Northern California, they have only each other to rely on for survival. Together, they journey toward the angels' stronghold in San Francisco where she'll risk everything to rescue her sister and he'll put himself at the mercy of his greatest enemies for the chance to be made whole again.",False,True,False,False,False,False,False,False
679,"4,877","BONUS: This edition contains an excerpt from Alison Weir's Mary Boleyn.I am now a condemned traitor . . . I am to die when I have hardly begun to live.  Historical expertise marries page-turning fiction in Alison Weir’s enthralling debut novel, breathing new life into one of the most significant and tumultuous periods of the English monarchy. It is the story of Lady Jane Grey–“the Nine Days’ Queen” –a fifteen-year-old girl who unwittingly finds herself at the center of the religious and civil unrest that nearly toppled the fabled House of Tudor during the sixteenth century.  The child of a scheming father and a ruthless mother, for whom she is merely a pawn in a dynastic game with the highest stakes, Jane Grey was born during the harrowingly turbulent period between Anne Boleyn’s beheading and the demise of Jane’s infamous great-uncle, King Henry VIII. With the premature passing of Jane’ s adolescent cousin, and Henry’s successor, King Edward VI, comes a struggle for supremacy fueled by political machinations and lethal religious fervor.   Unabashedly honest and exceptionally intelligent, Jane possesses a sound strength of character beyond her years that equips her to weather the vicious storm. And though she has no ambitions to rule, preferring to immerse herself in books and religious studies, she is forced to accept the crown, and by so doing sets off a firestorm of intrigue, betrayal, and tragedy.  Alison Weir uses her unmatched skills as a historian to enliven the many dynamic characters of this majestic drama. Along with Lady Jane Grey, Weir vividly renders her devious parents; her much-loved nanny; the benevolent Queen Katherine Parr; Jane’s ambitious cousins; the Catholic “Bloody” Mary, who will stop at nothing to seize the throne; and the Protestant and future queen Elizabeth. Readers venture inside royal drawing rooms and bedchambers to witness the power-grabbing that swirls around Lady Jane Grey from the day of her birth to her unbearably poignant death. Innocent Traitor paints a complete and compelling portrait of this captivating young woman, a faithful servant of God whose short reign and brief life would make her a legend.",False,False,False,False,False,False,False,False
680,"13,111","The only way to move forward was to go back to the very beginning…. 	After three miserable weeks without Charli, Adam makes the decision to follow her, desperately hoping to find a way of following through on his promise of a happy ending. 	He finds her back in Pipers Cove, healing her broken heart by spending time with the one person who never lets her down.	Both know nothing has changed. They're desperately in love, hopelessly stuck in limbo, and unable to find common ground. 	When fate offers them a chance at a different kind of ending, it’s a one-shot deal. Running with it means changing their plans – something neither of them has ever been willing to do before, even for each other. 	Just as one begins to find their way, the other completely loses direction – and neither of them realise that time is running out.",False,True,False,False,False,False,False,False
681,"8,338","Read Kristen Britain's blogs and other content on the Penguin Community. The long-awaited sequel to Green Rider, First Rider's Call, and The High King's Tomb.  Once a simple student, Karigan G'ladheon finds herself in a world of deadly danger and complex magic, compelled by forces she cannot understand when she becomes a legendary Green Rider-one of the magical messengers of the king. Forced by magic to accept a dangerous fate she would never have chosen, headstrong Karigan has become completely devoted to the king and her fellow Riders. But now, an insurrection led by dark magicians threatens to break the boundaries of ancient, evil Blackveil Forest-releasing powerful dark magics that have been shut away for a millennium.",False,True,False,False,False,False,False,False
682,"10,154","Anne Rice's Violin tells the story of two charismatic figures bound to each other by a passionate commitment to music as a means of rapture, seduction, and liberation.At the novel's center: a uniquely fascinating woman, Triana, and the demonic fiddler Stefan, a tormented ghost who begins to prey upon her, using his magic violin to draw her into a state of madness. But Triana sets out to resist Stefan, and the struggle thrusts them both into a terrifying supernatural realm.Violin flows abundant with the history, the drama, and the romantic intensity that have become synonymous with Anne Rice at her incomparable best.Anne Rice is the author of eighteen books. She lives in New Orleans.",False,False,False,False,False,False,False,False
683,"27,747","When Mike Black's peaceful island existence is shattered by echoes from the past, he has no choice but to come out of retirement - and put out the payback.",False,False,False,False,False,False,False,False
684,"24,916","An easy but interesting read, When Strangers Meet.. has a story that youth can relate to. It shows the father-son relationship from the points of view of the three main characters in the book, each belonging to different ethnicities and stratas of society.The lives of Jai Sharma, Krishnaprasad Iyer and Hussain Ansari intersect on one fateful day at a metro station. It's a meeting that changes their lives forever. Jai is a typical rebellious college kid. He has his own dreams and passion, but is being forced by his parents to pursue the dreams that they have for him. In order to break the shackles of parental authority, Jai runs away from home.Hussain, a tea stall owner is a man of modest means. Although, he has never known happiness in his life, he never lost his faith in Allah. He is on a journey that he is sure will turn his fate around.Last but not the least is Iyer whose story is at the heart of the novel, When Strangers Meet...It is the story of his past which unexpectedly changes the lives of Hussain and Jai.The real life situations depicted in the novel captivate the readers and show us that sometimes even strangers may change our lives unexpectedly.The book was published by Srishti Publishers and Distributors in 2013 and is available in paperback.",True,False,False,False,False,False,False,False
685,"16,385",The third book of The Kingkiller Chronicle.,False,False,False,False,False,False,False,False
686,"6,692","Eve has no idea she’s the oldest soul on earth, with a pre-wired connection to every other soul on the planet and that the boy she’s mysteriously drawn to, named Roman, has been her soul mate, her love of nearly three hundred lifetimes—until he tells her.But what Roman doesn’t mention is that the new genetic test called Animus will soon expose what she is to the whole world and that he’s being tasked with the impossible; steering her, into the open arms of another, a boy named Jude. She’ll learn that Jude’s the only brand new soul on earth; the one who’s come to change the world, and that the future of humanity rests in their intertwined destiny.www.tiffanyfitzhenry.comwww.theoldestsoul.com",False,False,False,False,False,False,False,False
687,"19,833","In a future world where people live to be 150, humans have paid the price for their longer lives—the cost being their fertility. Children have become a commodity: they are bought and sold, won and lost, and worst of all, are hunted by the ""kiddernappers"" keen to make a quick buck on a big sale.When Deet wins Tarrin in a card game he rents him out to childless couples. They pay for Tarrin to play in their houses, and they pretend he's their child for an hour or two. But as Tarrin gets older, Deet is keen to secure his future, and his interest in ""The Peter Pan"" operation grows. By having ""The Peter Pan,"" Tarrin would stay a boy forever. He would grow old inside the body of a young boy.While Tarrin faces a difficult dilemma, someone is watching him. Someone who has plans of his own.",False,False,False,False,False,False,False,False
688,"50,498","*First Printing (full-#-line), Feb. 1987. Paperback in FINE condition. Whistle-clean and unmarked, shiny wraps, perfect binding. Cover illustration by David Tamura. *Collectible and scarce first printing*.",False,False,False,False,False,False,False,False
689,"5,077","One of Faulkner's comic masterpieces, The Reivers is a picaresque that tells of three unlikely car thieves from rural Mississippi. Eleven-year-old Lucius Priest is persuaded by Boon Hogganbeck, one of his family's retainers, to steal his grandfather's car and make a trip to Memphis. The Priests' black coachman, Ned McCaslin, stows away, and the three of them are off on a heroic odyssey, for which they are all ill-equipped, that ends at Miss Reba's bordello in Memphis. From there a series of wild misadventures ensues--invoving horse smuggling, trainmen, sheriffs' deputies, and jail.",False,False,False,False,False,False,True,False
690,"47,589","Hearts will tangle,
romance will ignite...
 Pre-order now!",False,False,False,False,False,False,False,False
